,PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,ActualOpeningYear,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State,diffPOY_NAOY,diffPOY_RY,diffAOY_RY,diffPOY_AOY,diffAOY_NAOY,Year
2245,83571,2008,MR,2013.0,23990.0,2033,26150.0,No Build,2013.0,24200.0,2009.0,26910.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2254,84506,2009,UNK,2013.0,117450.0,2033,140590.0,,2013.0,78450.0,2010.0,89350.0,2013.0,1,1.0,6,1.0,11,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2255,84506,2009,UNK,2013.0,136940.0,2033,167320.0,,2013.0,105700.0,2010.0,115920.0,2013.0,1,1.0,6,1.0,11,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2256,84506,2009,UNK,2013.0,136280.0,2033,150350.0,,2013.0,107760.0,2010.0,116330.0,2013.0,1,1.0,6,1.0,11,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2257,84506,2009,UNK,2013.0,123760.0,2033,147800.0,,2013.0,101770.0,2010.0,105060.0,2013.0,1,1.0,6,1.0,11,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2258,84506,2009,UNK,2013.0,99000.0,2033,123490.0,,2013.0,93050.0,2010.0,91190.0,2013.0,1,1.0,6,1.0,11,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2259,84506,2009,UNK,2013.0,124430.0,2033,151200.0,,2013.0,116450.0,2010.0,119750.0,2013.0,1,1.0,6,1.0,11,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2296,75518,2010,MR,2013.0,10320.0,2033,15270.0,,2013.0,10110.0,2008.0,8970.0,2012.0,1,3.0,6,1.0,1,41,0.0,-5.0,4.0,1.0,-1.0,2008.0
2299,86944,2010,RC,2013.0,2190.0,2033,2850.0,,2013.0,1846.0,2011.0,1790.0,2013.0,1,5.0,6,1.0,1,41,0.0,-2.0,2.0,0.0,0.0,2013.0
2300,20383,2010,RC,2013.0,4010.0,2033,4170.0,,2012.0,3930.0,2009.0,3590.0,2013.0,1,5.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2302,83964,2010,UNK,2013.0,89390.0,2033,116000.0,,2013.0,74170.0,2009.0,72930.0,2012.0,1,1.0,6,1.0,1,41,0.0,-4.0,3.0,1.0,-1.0,2009.0
2318,87920,2011,MR,2013.0,49170.0,2033,58920.0,,2013.0,49460.0,2010.0,47710.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2322,22598,2011,UNK,2013.0,13070.0,2033,16630.0,,2013.0,13440.0,2009.0,13340.0,2013.0,1,3.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2323,89506,2011,RC,2013.0,6880.0,2025,6880.0,,2012.0,7070.0,2009.0,6880.0,2013.0,1,3.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2324,85052,2011,MR,2013.0,5510.0,2025,6000.0,,2013.0,6530.0,2009.0,5350.0,2013.0,1,3.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2325,85052,2011,MR,2013.0,6020.0,2025,6450.0,,2013.0,5300.0,2009.0,5880.0,2013.0,1,3.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2326,85052,2011,MR,2013.0,6950.0,2025,7160.0,,2013.0,7168.0,2009.0,6880.0,2013.0,1,3.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2327,85052,2011,MR,2013.0,5630.0,2025,5990.0,,2013.0,7168.0,2009.0,4980.0,2013.0,1,3.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2328,82773,2011,RC,2013.0,13340.0,2025,14850.0,,2013.0,13082.0,2011.0,12390.0,2012.0,1,4.0,6,1.0,1,41,0.0,-2.0,1.0,1.0,-1.0,2011.0
2329,82773,2011,RC,2013.0,9830.0,2025,10620.0,,2013.0,13082.0,2011.0,8380.0,2012.0,1,4.0,6,1.0,1,41,0.0,-2.0,1.0,1.0,-1.0,2011.0
2330,82773,2011,RC,2013.0,11870.0,2025,13090.0,,2014.0,12060.0,2011.0,11060.0,2012.0,1,4.0,6,1.0,1,41,-1.0,-2.0,1.0,1.0,-2.0,2011.0
2332,90351,2011,UNK,2013.0,9690.0,2033,9860.0,,2012.0,9870.0,2009.0,9660.0,2013.0,1,4.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2358,90359,2011,UNK,2013.0,1190.0,2033,1450.0,,2012.0,1140.0,2009.0,960.0,2013.0,1,5.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2362,90357,2011,UNK,2013.0,3560.0,2033,3560.0,,2013.0,4060.0,2010.0,3560.0,2013.0,1,5.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2369,76411,2011,UNK,2013.0,38910.0,2033,45690.0,,2014.0,34390.0,2011.0,34830.0,2013.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2011.0
2370,88591,2011,UNK,2013.0,120850.0,2033,150940.0,,2013.0,107760.0,2010.0,116330.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2371,76174,2011,MR,2013.0,95520.0,2033,101700.0,,2013.0,69330.0,2010.0,63710.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2372,76174,2011,MR,2013.0,75170.0,2033,83650.0,,2013.0,61900.0,2010.0,56200.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2373,87130,2011,UNK,2013.0,36190.0,2033,41780.0,,2013.0,34930.0,2010.0,35350.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2374,87920,2011,MR,2013.0,36190.0,2033,41780.0,,2013.0,34930.0,2010.0,35350.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2375,87920,2011,MR,2013.0,57540.0,2033,68550.0,,2013.0,56060.0,2010.0,55890.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2376,87920,2011,MR,2013.0,36150.0,2033,43650.0,,2013.0,36360.0,2010.0,35020.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2377,87920,2011,MR,2013.0,62370.0,2033,70730.0,,2013.0,61550.0,2010.0,61110.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2378,90434,2011,UNK,2013.0,6750.0,2025,6890.0,,2012.0,6470.0,2009.0,6700.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2379,90434,2011,UNK,2013.0,20710.0,2025,21660.0,,2013.0,5690.0,2009.0,20400.0,2013.0,1,1.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2380,90434,2011,UNK,2013.0,19190.0,2025,20730.0,,2013.0,22250.0,2009.0,18680.0,2013.0,1,1.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2382,82773,2011,RC,2013.0,8800.0,2025,9640.0,,2013.0,11678.0,2011.0,7810.0,2012.0,1,3.0,6,1.0,1,41,0.0,-2.0,1.0,1.0,-1.0,2011.0
2402,89506,2011,RC,2013.0,10790.0,2025,10790.0,,2012.0,11480.0,2009.0,10790.0,2013.0,1,3.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2403,89506,2011,RC,2013.0,10030.0,2025,10030.0,,2012.0,10470.0,2009.0,10030.0,2013.0,1,3.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2404,90434,2011,UNK,2013.0,10760.0,2025,11950.0,,2013.0,12100.0,2009.0,10360.0,2013.0,1,3.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2410,81940,2011,MR,2013.0,8680.0,2033,9660.0,,2013.0,9165.0,2011.0,8680.0,2013.0,1,4.0,6,1.0,1,41,0.0,-2.0,2.0,0.0,0.0,2013.0
2411,84527,2011,MR,2013.0,13330.0,2033,15240.0,,2013.0,12802.0,2011.0,13210.0,2013.0,1,4.0,6,1.0,1,41,0.0,-2.0,2.0,0.0,0.0,2013.0
2426,89506,2011,RC,2013.0,2130.0,2025,2130.0,,2012.0,1560.0,2009.0,2130.0,2013.0,1,5.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2427,89506,2011,RC,2013.0,2650.0,2025,2650.0,,2012.0,2780.0,2009.0,2650.0,2013.0,1,5.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2434,78245,2012,UNK,2013.0,17600.0,2025,20280.0,,2013.0,16583.0,2010.0,15720.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2438,93590,2012,UNK,2013.0,7800.0,2033,8700.0,,2012.0,8000.0,,,2013.0,1,3.0,6,1.0,12,41,1.0,,,0.0,1.0,
2443,90423,2012,UNK,2013.0,11000.0,2033,14000.0,,2013.0,9740.0,,,2013.0,1,3.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2462,88759,2012,UNK,2013.0,1800.0,2033,1900.0,,2013.0,920.0,,,2013.0,1,5.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2471,76174,2012,UNK,2013.0,84140.0,2033,102070.0,,2013.0,75300.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2472,76174,2012,UNK,2013.0,92520.0,2033,101700.0,,2013.0,69330.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2473,76174,2012,UNK,2013.0,92520.0,2033,101700.0,,2013.0,69330.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2474,76174,2012,UNK,2013.0,75170.0,2033,83650.0,,2013.0,61900.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2475,76174,2012,UNK,2013.0,75170.0,2033,83650.0,,2013.0,61900.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2476,76174,2012,UNK,2013.0,105090.0,2033,117540.0,,2013.0,87970.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2477,76174,2012,UNK,2013.0,103960.0,2033,125110.0,,2013.0,89300.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2478,76174,2012,UNK,2013.0,103960.0,2033,125110.0,,2013.0,89300.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2479,76174,2012,UNK,2013.0,106470.0,2033,127800.0,,2013.0,93900.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2481,88000,2012,UNK,2013.0,10780.0,2025,11540.0,,2013.0,129013.0,,,2013.0,1,1.0,6,1.0,1,41,0.0,,,0.0,0.0,2013.0
2488,92576,2012,UNK,2013.0,101050.0,2033,138580.0,,2013.0,75300.0,2010.0,65300.0,2013.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2013.0
2489,92730,2012,UNK,2013.0,76740.0,2033,79730.0,,2013.0,80610.0,2010.0,76290.0,2012.0,1,1.0,6,1.0,1,41,0.0,-3.0,2.0,1.0,-1.0,2010.0
2490,92730,2012,UNK,2013.0,69880.0,2033,73880.0,,2013.0,74009.0,2010.0,64800.0,2012.0,1,1.0,6,1.0,1,41,0.0,-3.0,2.0,1.0,-1.0,2010.0
2502,83883,2012,UNK,2013.0,154000.0,2035,182000.0,,2013.0,157070.0,,,2013.0,1,1.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2504,95132,2012,UNK,2013.0,172000.0,2025,172000.0,,2013.0,65850.0,,,2013.0,1,1.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2505,95132,2012,UNK,2013.0,75000.0,2025,77000.0,,2013.0,74360.0,,,2013.0,1,1.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2506,83883,2012,UNK,2013.0,148000.0,2035,194000.0,,2013.0,145111.0,,,2013.0,1,1.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2507,83883,2012,UNK,2013.0,130000.0,2035,182000.0,,2013.0,139399.0,,,2013.0,1,1.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2508,83883,2012,UNK,2013.0,135000.0,2035,141000.0,,2013.0,137397.0,,,2013.0,1,1.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2520,91527,2012,UNK,2013.0,11000.0,2025,12000.0,,2013.0,10641.0,,,2013.0,1,3.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2533,83883,2012,UNK,2013.0,19000.0,2035,26000.0,,2013.0,4833.0,,,2013.0,1,4.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2555,84750,2013,UNK,2013.0,5600.0,2025,5800.0,,2013.0,5680.0,,,2013.0,1,3.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2602,88768,2013,UNK,2013.0,2300.0,2033,2300.0,,2013.0,2370.0,,,2013.0,1,5.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2606,80122,2013,UNK,2013.0,1700.0,2033,2100.0,,2013.0,1900.0,,,2013.0,1,5.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2620,79400,2013,UNK,2013.0,13000.0,2033,14000.0,,2013.0,11350.0,,,2013.0,1,3.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2621,84750,2013,UNK,2013.0,9600.0,2025,11000.0,,2013.0,10440.0,,,2013.0,1,3.0,6,1.0,12,41,0.0,,,0.0,0.0,2013.0
2631,85894,2009,MR,2014.0,3820.0,2034,4190.0,,2014.0,3310.0,2008.0,3260.0,2013.0,1,5.0,6,1.0,1,41,0.0,-6.0,5.0,1.0,-1.0,2008.0
2632,85894,2009,MR,2014.0,3590.0,2034,3880.0,,2014.0,3310.0,2008.0,3260.0,2013.0,1,5.0,6,1.0,1,41,0.0,-6.0,5.0,1.0,-1.0,2008.0
2672,89193,2010,MR,2014.0,5940.0,2034,6380.0,,2015.0,6814.0,2008.0,5810.0,2014.0,1,5.0,6,1.0,1,41,-1.0,-6.0,6.0,0.0,-1.0,2008.0
2701,85296,2010,MR,2014.0,11590.0,2034,14330.0,,2013.0,13100.0,2010.0,10500.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2702,85296,2010,MR,2014.0,12260.0,2034,15020.0,,2013.0,13100.0,2010.0,10500.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2703,85296,2010,MR,2014.0,11480.0,2034,14300.0,,2013.0,13100.0,2010.0,10500.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2713,87762,2010,UNK,2014.0,19120.0,2034,25550.0,,2014.0,15160.0,2006.0,15360.0,2013.0,1,4.0,6,1.0,1,41,0.0,-8.0,7.0,1.0,-1.0,2006.0
2719,88815,2011,UNK,2014.0,2160.0,2034,2470.0,,2014.0,2120.0,2011.0,2120.0,2014.0,1,5.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2014.0
2740,83443,2011,RC,2014.0,3100.0,2034,3420.0,,2013.0,4550.0,2010.0,3140.0,2014.0,1,5.0,6,1.0,1,41,1.0,-4.0,4.0,0.0,1.0,2010.0
2756,91451,2012,UNK,2014.0,2800.0,2026,2900.0,,2015.0,2439.0,,,2013.0,1,3.0,6,1.0,12,41,-1.0,,,1.0,-2.0,2015.0
2765,87093,2012,UNK,2014.0,9040.0,2026,9780.0,,2015.0,7631.0,2007.0,8610.0,2014.0,1,5.0,6,1.0,1,41,-1.0,-7.0,7.0,0.0,-1.0,2007.0
2766,87093,2012,UNK,2014.0,6490.0,2026,7100.0,,2015.0,4891.0,2007.0,6140.0,2014.0,1,5.0,6,1.0,1,41,-1.0,-7.0,7.0,0.0,-1.0,2007.0
2767,87093,2012,UNK,2014.0,9040.0,2026,9780.0,,2015.0,7631.0,,,2014.0,1,5.0,6,1.0,1,41,-1.0,,,0.0,-1.0,2015.0
2768,87093,2012,UNK,2014.0,6490.0,2026,7100.0,,2015.0,4891.0,,,2014.0,1,5.0,6,1.0,1,41,-1.0,,,0.0,-1.0,2015.0
2784,94893,2012,UNK,2014.0,640.0,2026,840.0,,2015.0,488.0,,,2013.0,1,5.0,6,1.0,12,41,-1.0,,,1.0,-2.0,2015.0
2785,82838,2012,UNK,2014.0,550.0,2026,550.0,,2015.0,446.0,,,2013.0,1,5.0,6,1.0,12,41,-1.0,,,1.0,-2.0,2015.0
2786,16987,2012,UNK,2014.0,1900.0,2026,1900.0,,2015.0,2100.0,,,2013.0,1,5.0,6,1.0,12,41,-1.0,,,1.0,-2.0,2015.0
2796,83709,2012,UNK,2014.0,5200.0,2026,5200.0,,2013.0,2510.0,,,2013.0,1,5.0,6,1.0,12,41,1.0,,,1.0,0.0,2013.0
2797,83709,2012,UNK,2014.0,2400.0,2026,2400.0,,2013.0,2510.0,,,2013.0,1,5.0,6,1.0,12,41,1.0,,,1.0,0.0,2013.0
2799,82826,2012,UNK,2014.0,250.0,2026,260.0,,2013.0,250.0,,,2013.0,1,5.0,6,1.0,12,41,1.0,,,1.0,0.0,2013.0
2802,92917,2012,UNK,2014.0,13000.0,2034,16000.0,,2014.0,12400.0,,,2014.0,1,5.0,6,1.0,12,41,0.0,,,0.0,0.0,2014.0
2805,92406,2012,UNK,2014.0,1700.0,2026,1900.0,,2014.0,530.0,,,2014.0,1,5.0,6,1.0,12,41,0.0,,,0.0,0.0,2014.0
2807,83827,2012,UNK,2014.0,930.0,2026,960.0,,2014.0,1190.0,,,2013.0,1,5.0,6,1.0,12,41,0.0,,,1.0,-1.0,2014.0
2813,92576,2012,UNK,2014.0,74020.0,2034,100980.0,,2015.0,58555.0,2010.0,55080.0,2013.0,1,1.0,6,1.0,1,41,-1.0,-4.0,3.0,1.0,-2.0,2010.0
2820,81147,2012,UNK,2014.0,82440.0,2026,94900.0,,2013.0,72942.0,2010.0,63540.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2821,81147,2012,UNK,2014.0,99150.0,2026,108260.0,,2013.0,63540.0,2010.0,79840.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2822,81147,2012,UNK,2014.0,106500.0,2026,115660.0,,2013.0,81911.0,2010.0,86170.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2823,81147,2012,UNK,2014.0,101730.0,2026,107620.0,,2013.0,84456.0,2010.0,84460.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2824,81147,2012,UNK,2014.0,99710.0,2026,105670.0,,2013.0,84456.0,2010.0,82670.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2825,81147,2012,UNK,2014.0,111650.0,2026,123030.0,,2013.0,87970.0,2010.0,87560.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2826,81147,2012,UNK,2014.0,104770.0,2026,117610.0,,2013.0,87970.0,2010.0,90150.0,2013.0,1,1.0,6,1.0,1,41,1.0,-4.0,3.0,1.0,0.0,2013.0
2841,79357,2012,UNK,2014.0,47000.0,2026,52000.0,,2013.0,17077.0,,,2010.0,1,3.0,6,1.0,12,41,1.0,,,4.0,-3.0,2013.0
2892,90540,2013,UNK,2014.0,2600.0,2034,3100.0,,2014.0,2730.0,,,2014.0,1,3.0,6,1.0,12,41,0.0,,,0.0,0.0,2014.0
2904,97207,2013,UNK,2014.0,6700.0,2034,8400.0,Functional Class unreliable,2014.0,5850.0,,,2014.0,1,3.0,6,1.0,12,41,0.0,,,0.0,0.0,2014.0
2929,93183,2013,UNK,2014.0,3000.0,2034,3800.0,Functional Class unreliable,2013.0,2590.0,,,2014.0,1,4.0,6,1.0,12,41,1.0,,,0.0,1.0,
2941,93258,2013,UNK,2014.0,1700.0,2034,1800.0,Functional Class unreliable,2013.0,2050.0,,,2014.0,1,5.0,6,1.0,12,41,1.0,,,0.0,1.0,
2942,93183,2013,UNK,2014.0,3000.0,2034,3000.0,Functional Class unreliable,2013.0,2410.0,,,2014.0,1,5.0,6,1.0,12,41,1.0,,,0.0,1.0,
2972,95064,2013,UNK,2014.0,33000.0,2034,38000.0,,2015.0,34651.0,,,2013.0,1,3.0,6,1.0,12,41,-1.0,,,1.0,-2.0,2015.0
2973,95064,2013,UNK,2014.0,34000.0,2034,42000.0,,2015.0,31041.0,,,2013.0,1,3.0,6,1.0,12,41,-1.0,,,1.0,-2.0,2015.0
3037,77248,2004,MR,2015.0,118450.0,2035,141170.0,,2015.0,100645.0,2009.0,92640.0,2012.0,1,1.0,6,1.0,11,41,0.0,-6.0,3.0,3.0,-3.0,2009.0
3064,76359,2008,MR,2015.0,52300.0,2035,59940.0,,2015.0,44826.0,2008.0,44250.0,2012.0,1,1.0,6,1.0,1,41,0.0,-7.0,4.0,3.0,-3.0,2008.0
3089,25734,2009,MR,2015.0,58180.0,2035,63410.0,,2015.0,51722.0,2008.0,52020.0,2013.0,1,1.0,6,1.0,1,41,0.0,-7.0,5.0,2.0,-2.0,2008.0
3118,88771,2010,MR,2015.0,46510.0,2035,61160.0,,2015.0,44651.0,2009.0,42120.0,2014.0,1,1.0,6,1.0,1,41,0.0,-6.0,5.0,1.0,-1.0,2009.0
