PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,Year,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State
80339,2006,MR,2015,120480,2035,143670,,2015,112195,2009,89580,#N/A,1,1,6,1,11,41
80339,2006,MR,2015,112800,2035,136670,,2015,112195,2009,88530,#N/A,1,1,6,1,11,41
80339,2006,MR,2015,111100,2035,134550,,2015,107135,2009,86850,#N/A,1,1,6,1,11,41
76242,2006,MR,2015,67060,2035,80210,,2015,63722,2008,59970,#N/A,1,1,6,1,11,41
76242,2006,MR,2015,59150,2035,73670,,2015,63722,2008,52020,#N/A,1,1,6,1,11,41
81161,2006,MR,2015,35200,2035,39610,,2015,27581,2009,22350,#N/A,1,1,6,1,11,41
81161,2006,MR,2015,30080,2035,33410,,2015,27581,2009,21330,#N/A,1,1,6,1,11,41
76242,2006,MR,2015,49580,2035,50360,,2015,47114,2008,45300,#N/A,1,3,6,1,11,41
75995,2006,MR,2015,23180,2035,29790,,2015,14647,2010,12480,#N/A,1,3,6,1,12,41
76242,2006,MR,2015,21340,2035,21810,,2015,47114,2008,18020,#N/A,1,4,6,1,11,41
76691,2007,MR,2015,40870,2035,49870,,2015,35425,2010,36490,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,39980,2035,27070,,2015,33651,2008,33820,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,41710,2035,50820,,2015,35363,2008,36580,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,43250,2035,52590,,2015,35363,2008,37720,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,45300,2035,54700,,2015,35663,2008,39560,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,45520,2035,54830,,2015,35663,2008,39310,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,49540,2035,60240,,2015,38102,2008,41490,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,40280,2035,49500,,2015,33446,2008,34800,#N/A,1,1,6,1,12,41
76691,2007,MR,2015,9900,2035,10400,,2015,4582,2008,8230,#N/A,1,3,6,1,12,41
76691,2007,MR,2015,28250,2035,32260,,2015,11179,2008,25030,#N/A,1,3,6,1,12,41
76691,2007,MR,2015,30810,2035,34350,,2015,21540,2008,30410,#N/A,1,3,6,1,12,41
76691,2007,MR,2015,31420,2035,34620,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
76691,2007,MR,2015,22500,2035,25000,,2015,13666,2008,16930,#N/A,1,3,6,1,12,41
76691,2007,MR,2015,8260,2035,8340,,2015,3045,2008,5140,#N/A,1,4,6,1,12,41
76691,2007,MR,2015,16900,2035,19380,,2015,13666,2008,11320,#N/A,1,4,6,1,12,41
76359,2008,MR,2015,52300,2035,59940,,2015,44826,2008,44250,2012,1,1,6,1,1,41
83968,2008,MR,2015,62380,2035,69190,,2015,50096,2008,53780,#N/A,1,1,6,1,12,41
83968,2008,MR,2015,59520,2035,66220,,2015,50096,2008,48820,#N/A,1,1,6,1,12,41
75467,2008,MR,2015,23510,2035,25080,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,25820,2035,27890,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,24750,2035,26280,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,23410,2035,26750,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,22590,2035,25930,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,20900,2035,24150,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,16810,2035,17380,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,17910,2035,18420,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,17720,2035,18230,,2015,16041,2008,19560,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,17920,2035,18550,,2015,11179,2008,13970,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,28080,2035,29590,,2015,11179,2008,25030,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,28250,2035,32260,,2015,21540,2008,25030,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,32230,2035,35530,,2015,21540,2008,30410,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,32100,2035,35300,,2015,21540,2008,30410,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,31500,2035,32820,,2015,21540,2008,30410,#N/A,1,3,6,1,12,41
83968,2008,MR,2015,14470,2035,14580,,2015,15464,2008,15450,#N/A,1,3,6,1,12,41
83968,2008,MR,2015,14390,2035,14390,,2015,15464,2008,8670,#N/A,1,3,6,1,12,41
75467,2008,MR,2015,11560,2035,12510,,2015,8042,2008,6690,#N/A,1,4,6,1,12,41
75467,2008,MR,2015,12800,2035,14180,,2015,8042,2008,6690,#N/A,1,4,6,1,12,41
75467,2008,MR,2015,12320,2035,13700,,2015,8042,2008,6690,#N/A,1,4,6,1,12,41
75467,2008,MR,2015,9890,2035,11010,,2015,8042,2008,6690,#N/A,1,4,6,1,12,41
75467,2008,MR,2015,10160,2035,11480,,2015,8042,2008,6690,#N/A,1,4,6,1,12,41
25734,2009,MR,2015,58180,2035,63410,,2015,51722,2008,52020,2013,1,1,6,1,1,41
87660,2009,MR,2015,15460,2035,19410,,2015,14282,2009,15990,#N/A,1,4,6,1,2,41
87660,2009,MR,2015,16410,2035,20460,,2015,14282,2009,15990,#N/A,1,4,6,1,2,41
87660,2009,MR,2015,16890,2035,21050,,2015,14282,2009,15990,#N/A,1,4,6,1,2,41
87660,2009,MR,2015,17380,2035,21540,,2015,14282,2009,15990,#N/A,1,4,6,1,2,41
87660,2009,MR,2015,17690,2035,21850,,2015,14282,2009,15990,#N/A,1,4,6,1,2,41
87660,2009,MR,2015,20680,2035,25310,,2015,17617,2009,22800,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,24480,2035,24600,,2015,31922,2010,21990,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,18880,2035,19000,,2015,31922,2010,21990,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,19320,2035,19440,,2015,31922,2010,21990,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,16650,2035,16770,,2015,21482,2010,17440,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,16030,2035,16150,,2015,21482,2010,17440,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,14530,2035,14760,,2015,21482,2010,17440,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,18580,2035,18760,,2015,21482,2010,17440,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,16350,2035,16530,,2015,21482,2010,17440,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,14130,2035,14270,,2015,21482,2010,17440,#N/A,1,4,6,1,2,41
80988,2009,MR,2015,14040,2035,14180,,2015,21482,2010,12870,#N/A,1,4,6,1,2,41
87534,2010,MR,2015,54220,2035,69100,,2015,54110,2009,47940,#N/A,1,1,6,1,2,41
87534,2010,MR,2015,50610,2035,64710,,2015,54110,2009,46380,#N/A,1,1,6,1,2,41
87061,2010,RC,2015,45430,2035,62190,,2015,39406,2007,37090,#N/A,1,1,6,1,1,41
18710,2010,MR,2015,34470,2035,43560,,2015,32112,2010,29740,#N/A,1,1,6,1,1,41
18710,2010,MR,2015,38200,2035,42340,,2015,31248,2010,35850,#N/A,1,1,6,1,1,41
18710,2010,MR,2015,36000,2035,39470,,2015,30099,2010,31410,#N/A,1,1,6,1,1,41
86893,2010,MR,2015,17290,2035,23670,,2015,10616,2010,12480,#N/A,1,4,6,1,2,41
87061,2010,RC,2015,2510,2035,3340,,2015,2150,2007,2050,#N/A,1,5,6,1,1,41
18710,2010,MR,2015,9230,2035,10230,,2015,6192,2010,9040,#N/A,1,5,6,1,1,41
86067,2010,MR,2015,147230,2035,172590,,2015,148791,2010,135680,#N/A,1,1,6,1,1,41
86067,2010,MR,2015,134430,2035,158840,,2015,148791,2010,123150,#N/A,1,1,6,1,1,41
86067,2010,MR,2015,130930,2035,160430,,2015,130875,2010,117930,#N/A,1,1,6,1,1,41
88771,2010,MR,2015,46510,2035,61160,,2015,44651,2009,42120,2014,1,1,6,1,1,41
88252,2010,MR,2015,70500,2035,83180,,2015,69789,2010,67100,#N/A,1,1,6,1,11,41
88252,2010,MR,2015,80540,2035,93200,,2015,69789,2010,77380,#N/A,1,1,6,1,11,41
88252,2010,MR,2015,83780,2035,96600,,2015,79061,2010,80570,#N/A,1,1,6,1,11,41
88252,2010,MR,2015,60590,2035,68620,,2015,20378,2010,58680,#N/A,1,1,6,1,11,41
88252,2010,MR,2015,51300,2035,57900,,2015,43681,2010,49660,#N/A,1,1,6,1,11,41
88252,2010,MR,2015,58820,2035,74800,,2015,24793,2010,58810,#N/A,1,1,6,1,11,41
88252,2010,MR,2015,46730,2035,64180,,2015,42492,2010,46010,#N/A,1,1,6,1,11,41
88386,2010,RC,2015,45000,2035,58400,,2015,36707,2010,37300,#N/A,1,1,6,1,1,41
18710,2010,MR,2015,31820,2035,39460,,2015,29298,2010,27380,#N/A,1,1,6,1,1,41
18710,2010,MR,2015,58880,2035,62660,,2015,58909,2010,64430,#N/A,1,1,6,1,1,41
86067,2010,MR,2015,28500,2035,34610,,2015,26264,2010,24990,#N/A,1,3,6,1,1,41
86067,2010,MR,2015,63600,2035,71690,,2015,63213,2010,61580,#N/A,1,3,6,1,1,41
86067,2010,MR,2015,25980,2035,32900,,2015,27684,2010,23900,#N/A,1,3,6,1,1,41
86067,2010,MR,2015,37420,2035,41240,,2015,33622,2010,36270,#N/A,1,3,6,1,1,41
76282,2010,MR,2015,26240,2035,29760,,2015,40218,2010,28200,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,29700,2035,32740,,2015,40218,2010,28200,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,29090,2035,31940,,2015,40218,2010,28200,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,28710,2035,31540,,2015,40218,2010,28200,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,23910,2035,26930,,2015,40218,2010,28200,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,20150,2035,24130,,2015,25734,2010,22530,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,21400,2035,25500,,2015,25734,2010,22530,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,22060,2035,26190,,2015,25734,2010,22530,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,21550,2035,25610,,2015,25734,2010,22530,#N/A,1,3,6,1,11,41
76282,2010,MR,2015,16700,2035,19590,,2015,17517,2010,18140,#N/A,1,3,6,1,11,41
86893,2010,MR,2015,21960,2035,32840,,2015,10616,2010,12480,#N/A,1,3,6,1,2,41
88548,2010,MR,2015,13180,2035,13180,,2015,12960,2010,14780,#N/A,1,3,6,1,2,41
88548,2010,MR,2015,14250,2035,14250,,2015,12960,2010,14780,#N/A,1,3,6,1,2,41
75995,2010,MR,2015,20620,2035,27230,,2015,14647,2010,12480,#N/A,1,3,6,1,12,41
76282,2010,MR,2015,18830,2035,25810,,2015,9659,2010,14260,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,21200,2035,27710,,2015,14766,2010,30230,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,22540,2035,28880,,2015,14766,2010,30230,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,26830,2035,32490,,2015,14766,2010,30230,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,28390,2035,34000,,2015,14766,2010,30230,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,29010,2035,34670,,2015,14766,2010,30230,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,31110,2035,36050,,2015,14766,2010,30230,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,33540,2035,38620,,2015,40218,2010,38370,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,35770,2035,41120,,2015,40218,2010,38370,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,41670,2035,47150,,2015,40218,2010,38370,#N/A,1,4,6,1,11,41
76282,2010,MR,2015,40370,2035,46120,,2015,40218,2010,38370,#N/A,1,4,6,1,11,41
18710,2010,MR,2015,5160,2035,5590,,2015,5900,2010,6030,#N/A,1,5,6,1,1,41
92079,2011,MR,2015,50310,2035,55230,,2015,48870,2009,48840,#N/A,1,1,6,1,1,41
80140,2011,MR,2015,50150,2035,59890,,2015,50168,2010,47710,#N/A,1,1,6,1,1,41
80195,2011,MR,2015,36900,2035,44400,,2015,39785,2010,35020,#N/A,1,1,6,1,1,41
88826,2011,RC,2015,2600,2035,2600,,2015,2312,2011,2490,#N/A,1,4,6,1,1,41
81932,2011,RC,2015,1800,2035,2230,,2015,2283,2009,1770,#N/A,1,5,6,1,1,41
13631,2011,RC,2015,200,2035,200,,2015,95,2008,200,#N/A,1,6,6,1,1,41
77260,2011,MR,2015,55210,2035,61800,,2015,50139,2011,52890,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,64360,2035,73560,,2015,58095,2011,61500,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,29340,2035,29700,,2015,10487,2011,29910,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,55650,2035,63560,,2015,46799,2011,54020,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,54860,2035,62280,,2015,50096,2011,53350,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,48400,2035,55240,,2015,50096,2011,47020,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,38430,2035,43900,,2015,44826,2011,38800,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,37910,2035,43530,,2015,36828,2011,34640,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,35380,2035,40620,,2015,38055,2011,34830,#N/A,1,1,6,1,12,41
81933,2011,UNK,2015,54390,2035,56670,,2015,54944,2011,53600,#N/A,1,1,6,1,1,41
92077,2011,MR,2015,46660,2035,52270,,2015,46279,2009,44980,#N/A,1,1,6,1,1,41
86926,2011,RC,2015,99900,2035,115100,,2015,67419,2010,79840,#N/A,1,1,6,1,1,41
88310,2011,UNK,2015,113330,2035,143260,,2015,114281,2010,105060,#N/A,1,1,6,1,11,41
88310,2011,UNK,2015,112730,2035,148270,,2015,107446,2010,103420,#N/A,1,1,6,1,11,41
88310,2011,UNK,2015,116860,2035,151340,,2015,115963,2010,123840,#N/A,1,1,6,1,11,41
88310,2011,UNK,2015,142970,2035,178660,,2015,143208,2010,141240,#N/A,1,1,6,1,11,41
,2011,UNK,2015,78460,2035,86120,,2015,87813,2010,82480,#N/A,1,1,6,1,11,41
,2011,UNK,2015,66140,2035,73820,,2015,64782,2010,70150,#N/A,1,1,6,1,11,41
,2011,UNK,2015,52640,2035,60320,,2015,56311,2010,56050,#N/A,1,1,6,1,11,41
,2011,UNK,2015,83870,2035,106500,,2015,56311,2010,78590,#N/A,1,1,6,1,11,41
77260,2011,MR,2015,40850,2035,43740,,2015,38297,2011,37400,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,36890,2035,38680,,2015,6599,2011,38360,#N/A,1,1,6,1,12,41
77260,2011,MR,2015,22580,2035,22850,,2015,26936,2011,24490,#N/A,1,1,6,1,12,41
88310,2011,UNK,2015,58340,2035,88840,,2015,54991,2010,49490,#N/A,1,1,6,1,11,41
88310,2011,UNK,2015,88200,2035,118710,,2015,54991,2010,72120,#N/A,1,1,6,1,11,41
,2011,UNK,2015,39830,2035,51500,,2015,35560,2010,29250,#N/A,1,1,6,1,11,41
84621,2011,MR,2015,9700,2035,9990,,2015,12529,2011,13490,#N/A,1,3,6,1,1,41
84621,2011,MR,2015,6900,2035,7260,,2015,5704,2011,5090,#N/A,1,3,6,1,1,41
85299,2011,MR,2015,15620,2035,15620,,2015,18091,2009,15620,#N/A,1,3,6,1,1,41
85299,2011,MR,2015,12500,2035,12500,,2015,18091,2009,12500,#N/A,1,3,6,1,1,41
88310,2011,UNK,2015,52470,2035,65140,,2015,76233,2010,39290,#N/A,1,3,6,1,11,41
88310,2011,UNK,2015,31290,2035,32790,,2015,25696,2010,27810,#N/A,1,3,6,1,11,41
88310,2011,UNK,2015,34950,2035,36030,,2015,25696,2010,27810,#N/A,1,3,6,1,11,41
,2011,UNK,2015,12470,2035,14530,,2015,14035,2009,14660,#N/A,1,3,6,1,2,41
,2011,UNK,2015,15610,2035,18300,,2015,14035,2009,14660,#N/A,1,3,6,1,2,41
,2011,UNK,2015,14780,2035,17380,,2015,14035,2009,14660,#N/A,1,3,6,1,2,41
82956,2011,MR,2015,13150,2035,14070,,2015,15694,2010,13170,#N/A,1,3,6,1,2,41
82956,2011,MR,2015,19520,2035,21690,,2015,17437,2010,18140,#N/A,1,3,6,1,2,41
,2011,UNK,2015,15050,2035,17390,,2015,10523,2010,13610,#N/A,1,4,6,1,1,41
,2011,UNK,2015,15000,2035,17330,,2015,10523,2010,13610,#N/A,1,4,6,1,1,41
,2011,UNK,2015,17380,2035,19740,,2015,10523,2010,13610,#N/A,1,4,6,1,1,41
,2011,UNK,2015,17970,2035,20330,,2015,10523,2010,13610,#N/A,1,4,6,1,1,41
,2011,UNK,2015,17810,2035,20170,,2015,10523,2010,13610,#N/A,1,4,6,1,1,41
92465,2012,UNK,2015,46660,2035,52430,,2015,46279,2009,44930,#N/A,1,1,6,1,1,41
93562,2012,UNK,2015,2410,2035,2770,,2015,44497,,,#N/A,1,1,6,1,1,41
93496,2012,UNK,2015,43580,2035,61410,,2015,40239,,,#N/A,1,1,6,1,1,41
93496,2012,UNK,2015,53140,2035,71940,,2015,40239,,,#N/A,1,1,6,1,1,41
91548,2012,UNK,2015,4000,2035,4600,,2015,30693,,,#N/A,1,1,6,1,12,41
,2012,UNK,2015,32000,2035,43000,,2015,32020,,,#N/A,1,1,6,1,12,41
,2012,UNK,2015,6200,2035,8000,,2015,7750,,,#N/A,1,3,6,1,12,41
0,2012,UNK,2015,10320,2035,11650,,2015,10107,2008,9420,#N/A,1,4,6,1,1,41
76266,2012,UNK,2015,5030,2035,5690,,2015,10107,2008,4620,#N/A,1,4,6,1,1,41
93184,2012,UNK,2015,8990,2035,10880,,2015,8739,,,#N/A,1,4,6,1,2,41
94668,2012,UNK,2015,10390,2035,11520,,2015,7260,,,#N/A,1,4,6,1,2,41
92566,2012,UNK,2015,6100,2035,8800,,2015,5396,,,#N/A,1,4,6,1,12,41
91851,2012,UNK,2015,1800,2035,2100,,2015,2162,,,#N/A,1,4,6,1,12,41
88824,2012,UNK,2015,2200,2035,2600,,2015,1787,2009,1820,#N/A,1,5,6,1,1,41
94023,2012,UNK,2015,10850,2035,11710,,2015,8966,,,#N/A,1,5,6,1,1,41
90882,2012,UNK,2015,610,2035,730,,2015,807,2009,360,#N/A,1,5,6,1,1,41
90905,2012,UNK,2015,3490,2035,4360,,2015,3577,2010,3280,#N/A,1,5,6,1,1,41
93794,2012,UNK,2015,4310,2035,4840,,2015,3963,,,#N/A,1,5,6,1,1,41
93312,2012,UNK,2015,7490,2035,10600,,2015,8574,2010,6530,#N/A,1,5,6,1,2,41
94688,2012,UNK,2015,8630,2035,11910,,2015,6299,,,#N/A,1,5,6,1,2,41
94688,2012,UNK,2015,9200,2035,12440,,2015,6299,,,#N/A,1,5,6,1,2,41
93184,2012,UNK,2015,5100,2035,6150,,2015,4721,,,#N/A,1,5,6,1,2,41
93184,2012,UNK,2015,5140,2035,6220,,2015,4042,,,#N/A,1,5,6,1,2,41
93184,2012,UNK,2015,6490,2035,7850,,2015,4355,,,#N/A,1,5,6,1,2,41
85102,2012,UNK,2015,3800,2045,4100,,2015,2567,,,#N/A,1,5,6,1,12,41
92356,2012,UNK,2015,310,2035,310,,2015,516,,,#N/A,1,5,6,1,12,41
92438,2012,UNK,2015,14000,2027,14000,,2015,4209,,,#N/A,1,5,6,1,12,41
86293,2012,UNK,2015,430,2035,500,,2015,432,,,#N/A,1,5,6,1,12,41
,2012,UNK,2015,1000,2035,1100,,2015,1378,,,#N/A,1,6,6,1,12,41
86870,2012,UNK,2015,35850,2035,40820,,2015,20945,2008,24390,#N/A,1,1,6,1,1,41
86870,2012,UNK,2015,36500,2035,45540,,2015,20945,2008,20530,#N/A,1,1,6,1,1,41
82972,2012,UNK,2015,91820,2035,100270,,2015,77321,2009,77060,#N/A,1,1,6,1,1,41
82972,2012,UNK,2015,104800,2035,113880,,2015,89323,2009,85880,#N/A,1,1,6,1,1,41
82972,2012,UNK,2015,115490,2035,123800,,2015,97337,2009,92320,#N/A,1,1,6,1,1,41
91466,2012,UNK,2015,31940,2035,42820,,2015,98724,2010,96110,#N/A,1,1,6,1,1,41
94023,2012,UNK,2015,87820,2035,113470,,2015,67061,,,#N/A,1,1,6,1,1,41
94023,2012,UNK,2015,95970,2035,121380,,2015,73568,,,#N/A,1,1,6,1,1,41
88084,2012,UNK,2015,81930,2035,100060,,2015,77368,2010,77380,#N/A,1,1,6,1,1,41
88084,2012,UNK,2015,81930,2035,100060,,2015,77368,2010,77380,#N/A,1,1,6,1,1,41
84868,2012,UNK,2015,53140,2035,71940,,2015,50349,,,#N/A,1,1,6,1,1,41
84868,2012,UNK,2015,68540,2035,91960,,2015,63763,,,#N/A,1,1,6,1,1,41
84868,2012,UNK,2015,99580,2035,129350,,2015,96248,,,#N/A,1,1,6,1,1,41
93318,2012,UNK,2015,23530,2035,25060,,2015,91467,,,#N/A,1,1,6,1,1,41
89168,2012,UNK,2015,127860,2035,129900,,2015,140781,,,#N/A,1,1,6,1,12,41
89168,2012,UNK,2015,130580,2035,134350,,2015,142337,,,#N/A,1,1,6,1,12,41
89168,2012,UNK,2015,147690,2035,153720,,2015,142337,,,#N/A,1,1,6,1,12,41
89168,2012,UNK,2015,37560,2035,40390,,2015,41681,,,#N/A,1,1,6,1,12,41
94754,2012,UNK,2015,146550,2035,163180,,2015,135943,Different,,#N/A,1,1,6,1,2,41
94754,2012,UNK,2015,138780,2035,153100,,2015,123019,Different,,#N/A,1,1,6,1,2,41
,2012,UNK,2015,20000,2035,22540,,2015,43681,2010,49660,#N/A,1,1,6,1,2,41
,2012,UNK,2015,60590,2035,68620,,2015,43681,Different,,#N/A,1,1,6,1,2,41
,2012,UNK,2015,50310,2035,55230,,2015,48870,,,#N/A,1,1,6,1,2,41
85688,2012,UNK,2015,16130,2035,17190,,2015,149815,,,#N/A,1,1,6,1,2,41
,2012,UNK,2015,50070,2035,55990,,2015,20378,Different,,#N/A,1,1,6,1,2,41
93561,2012,UNK,2015,49000,2035,63000,,2015,47291,,,#N/A,1,1,6,1,12,41
76465,2012,UNK,2015,105000,2027,127000,,2015,75912,,,#N/A,1,1,6,1,12,41
94754,2012,UNK,2015,51620,2035,58320,,2015,50887,Different,,#N/A,1,1,6,1,2,41
94754,2012,UNK,2015,24910,2035,29760,,2015,20504,Different,,#N/A,1,1,6,1,2,41
85299,2012,UNK,2015,15620,2035,15620,,2015,18091,2009,15620,#N/A,1,3,6,1,1,41
85299,2012,UNK,2015,12500,2035,12500,,2015,13356,2009,12500,#N/A,1,3,6,1,1,41
88827,2012,UNK,2015,10430,2035,10790,,2015,8222,2011,11620,#N/A,1,3,6,1,1,41
94668,2012,UNK,2015,8920,2035,9890,,2015,7260,,,#N/A,1,3,6,1,2,41
25597,2012,UNK,2015,24000,2027,27000,,2015,22810,,,#N/A,1,3,6,1,12,41
87374,2012,UNK,2015,5100,2035,5100,,2015,4699,,,#N/A,1,3,6,1,12,41
,2012,UNK,2015,5100,2035,5100,,2015,12483,,,#N/A,1,3,6,1,12,41
86649,2012,UNK,2015,29000,2027,31000,,2015,13216,,,#N/A,1,3,6,1,12,41
90653,2012,UNK,2015,18000,2035,20000,,2015,19331,,,#N/A,1,3,6,1,12,41
94147,2012,UNK,2015,4430,2035,4600,,2015,4585,,,#N/A,1,4,6,1,1,41
94147,2012,UNK,2015,2750,2035,3030,,2015,2355,,,#N/A,1,4,6,1,1,41
84563,2012,UNK,2015,14140,2035,16250,,2015,10523,2010,13610,#N/A,1,4,6,1,1,41
84563,2012,UNK,2015,25380,2035,27760,,2015,19141,2010,24780,#N/A,1,4,6,1,1,41
92309,2012,UNK,2015,14140,2035,16250,,2015,10523,2010,13610,#N/A,1,4,6,1,1,41
93496,2012,UNK,2015,5050,2035,6450,,2015,11387,,,#N/A,1,4,6,1,1,41
93496,2012,UNK,2015,13060,2035,14540,,2015,11387,,,#N/A,1,4,6,1,1,41
88790,2012,UNK,2015,11520,2035,12870,,2015,8813,,,#N/A,1,4,6,1,2,41
88790,2012,UNK,2015,14020,2035,16150,,2015,8813,,,#N/A,1,4,6,1,2,41
,2012,UNK,2015,16000,2035,16000,,2015,14282,,,#N/A,1,4,6,1,12,41
94023,2012,UNK,2015,13120,2035,16320,,2015,10868,,,#N/A,1,5,6,1,1,41
92900,2012,UNK,2015,1900,2035,2200,,2015,1587,2008,1790,#N/A,1,5,6,1,2,41
92900,2012,UNK,2015,2660,2035,3010,,2015,1587,2008,2560,#N/A,1,5,6,1,2,41
96243,2013,UNK,2015,5580,2035,6380,,2015,3626,,,#N/A,1,1,6,1,3,41
96421,2013,UNK,2015,160830,2035,199330,,2015,137590,,,#N/A,1,1,6,1,1,41
96421,2013,UNK,2015,149530,2035,166010,,2015,129034,,,#N/A,1,1,6,1,1,41
96421,2013,UNK,2015,164160,2035,203000,,2015,118119,,,#N/A,1,1,6,1,1,41
93230,2013,UNK,2015,77680,2035,91710,,2015,59968,,,#N/A,1,1,6,1,11,41
93230,2013,UNK,2015,68650,2035,78860,,2015,74065,,,#N/A,1,1,6,1,11,41
93230,2013,UNK,2015,59770,2035,69450,,2015,76592,,,#N/A,1,1,6,1,11,41
,2013,UNK,2015,18120,2035,18770,,2015,77021,,,#N/A,1,1,6,1,11,41
,2013,UNK,2015,20140,2035,20930,,2015,77021,,,#N/A,1,1,6,1,11,41
88665,2013,UNK,2015,81110,2035,86910,,2015,85748,,,#N/A,1,1,6,1,11,41
88665,2013,UNK,2015,86060,2035,90750,,2015,89273,,,#N/A,1,1,6,1,11,41
96344,2013,UNK,2015,9530,2035,9530,,2015,6411,,,#N/A,1,1,6,1,2,41
97327,2013,UNK,2015,7600,2035,7600,,2015,7843,,,#N/A,1,1,6,1,12,41
95196,2013,UNK,2015,13000,2035,17000,,2015,13912,,,#N/A,1,1,6,1,12,41
86294,2013,UNK,2015,2200,2035,2400,,2015,1937,,,#N/A,1,1,6,1,12,41
92563,2013,UNK,2015,1200,2035,1300,,2015,1475,,,#N/A,1,1,6,1,12,41
91769,2013,UNK,2015,119000,2035,120000,,2015,111799,,,#N/A,1,1,6,1,12,41
76462,2013,UNK,2015,26000,2035,27000,,2015,23038,,,#N/A,1,1,6,1,12,41
84449,2013,UNK,2015,1700,2035,2200,,2015,1362,,,#N/A,1,3,6,1,1,41
93604,2013,UNK,2015,9500,2035,9500,,2015,17540,,,#N/A,1,3,6,1,1,41
,2013,UNK,2015,16000,2035,21000,,2015,13918,,,#N/A,1,3,6,1,12,41
96439,2013,UNK,2015,24000,2035,25000,,2015,19489,,,#N/A,1,3,6,1,12,41
96439,2013,UNK,2015,37000,2035,47000,,2015,29169,,,#N/A,1,3,6,1,12,41
83843,2013,UNK,2015,300,2027,390,,2015,362,,,#N/A,1,3,6,1,12,41
83912,2013,UNK,2015,15000,2035,21000,,2015,22987,,,#N/A,1,3,6,1,12,41
,2013,UNK,2015,8500,2035,9900,,2015,6251,,,#N/A,1,3,6,1,12,41
,2013,UNK,2015,10000,2027,11000,,2015,8863,,,#N/A,1,3,6,1,12,41
,2013,UNK,2015,3400,2027,4000,,2015,2915,,,#N/A,1,3,6,1,12,41
