,InternalProjectID_x,AverageCount,AverageForecast,Error,AbsError,PercentError,AbsPE,ImprovementType,YearForecastProduced,ForecastYear,State,Year_ofObservation,Decade_Count,Decade_ForecastProduced,Decade_Opening,Diff_Year,ForecastHorizon,InternalProjectID_y,FunctionalClass
830,8902,12900.0,22600.0,-9700.0,9700.0,-42.92035398,42.92035398,1.0,2008.0,2014.0,FL,2016.0,6,5,After 2012,6.0,6,81137,3
831,8903,1650.0,2900.0,-1250.0,1250.0,-43.10344828,43.10344828,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,81137,4
832,8904,37000.0,43200.0,-6200.0,6200.0,-14.35185185,14.35185185,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,81147,1
833,8905,39500.0,45300.0,-5800.0,5800.0,-12.80353201,12.80353201,1.0,2008.0,2009.0,FL,2011.0,5,5,2008-2012,1.0,1,81162,5
834,8906,34000.0,34900.0,-900.0,900.0,-2.578796562,2.578796562,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,81215,5
835,8907,19500.0,31900.0,-12400.0,12400.0,-38.87147335,38.87147335,3.0,2008.0,2014.0,FL,2016.0,6,5,After 2012,6.0,6,81243,3
836,8908,23500.0,31500.0,-8000.0,8000.0,-25.396825399999997,25.396825399999997,12.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,81243,5
837,8909,7100.0,17200.0,-10100.0,10100.0,-58.72093023,58.72093023,3.0,2008.0,2014.0,FL,2016.0,6,5,After 2012,6.0,6,81269,3
838,8910,17100.0,25100.0,-8000.0,8000.0,-31.87250996,31.87250996,3.0,2008.0,2014.0,FL,2016.0,6,5,After 2012,6.0,6,81300,3
839,8911,11200.0,19700.0,-8500.0,8500.0,-43.14720812,43.14720812,3.0,2008.0,2014.0,FL,2016.0,6,5,After 2012,6.0,6,81300,4
840,8912,31500.0,42000.0,-10500.0,10500.0,-25.0,25.0,1.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81328,5
841,8913,46000.0,56300.0,-10300.0,10300.0,-18.29484902,18.29484902,1.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81338,1
842,8914,45500.0,51800.0,-6300.0,6300.0,-12.16216216,12.16216216,1.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81338,4
843,8915,23500.0,31700.0,-8200.0,8200.0,-25.86750789,25.86750789,1.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81359,1
844,8916,50000.0,48900.0,1100.0,1100.0,2.249488753,2.249488753,1.0,2009.0,2012.0,FL,2014.0,6,5,2008-2012,3.0,3,81405,4
845,8917,14600.0,21500.0,-6900.0,6900.0,-32.09302326,32.09302326,1.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81485,3
846,89171,16360.0,17163.0,-803.0,803.0,-4.67866923,4.67866923,1.0,2010.0,2012.0,OH,2011.0,5,5,2008-2012,2.0,2,81486,1
847,8918,40000.0,47000.0,-7000.0,7000.0,-14.89361702,14.89361702,1.0,2009.0,2014.0,FL,2016.0,6,5,After 2012,5.0,5,81504,3
848,8919,17300.0,20100.0,-2800.0,2800.0,-13.93034826,13.93034826,1.0,2009.0,2012.0,FL,2014.0,6,5,2008-2012,3.0,3,81539,3
849,8920,44500.0,51000.0,-6500.0,6500.0,-12.74509804,12.74509804,1.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81587,3
850,8921,63000.0,72000.0,-9000.0,9000.0,-12.5,12.5,12.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81725,1
851,8922,46000.0,50400.0,-4400.0,4400.0,-8.73015873,8.73015873,12.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81796,1
852,8923,36500.0,41500.0,-5000.0,5000.0,-12.04819277,12.04819277,12.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81796,3
853,8924,22200.0,27300.0,-5100.0,5100.0,-18.68131868,18.68131868,12.0,2009.0,2013.0,FL,2015.0,6,5,After 2012,4.0,4,81797,3
854,8925,48500.0,56100.0,-7600.0,7600.0,-13.54723708,13.54723708,12.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,81899,3
855,8926,78000.0,74000.0,4000.0,4000.0,5.405405405,5.405405405,12.0,2010.0,2012.0,FL,2014.0,6,5,2008-2012,2.0,2,81918,5
856,8927,49000.0,69500.0,-20500.0,20500.0,-29.49640288,29.49640288,1.0,2010.0,2014.0,FL,2016.0,6,5,After 2012,4.0,4,81934,4
857,8928,36500.0,43500.0,-7000.0,7000.0,-16.09195402,16.09195402,12.0,2010.0,2013.0,FL,2015.0,6,5,After 2012,3.0,3,81935,3
858,8929,37500.0,38800.0,-1300.0,1300.0,-3.350515464,3.350515464,12.0,2010.0,2015.0,FL,2017.0,6,5,After 2012,5.0,5,81937,3
859,8930,28000.0,39500.0,-11500.0,11500.0,-29.11392405,29.11392405,12.0,2010.0,2012.0,FL,2014.0,6,5,2008-2012,2.0,2,81940,4
860,8931,50000.0,55000.0,-5000.0,5000.0,-9.090909091,9.090909091,12.0,2010.0,2013.0,FL,2015.0,6,5,After 2012,3.0,3,82030,3
861,8932,54500.0,56300.0,-1800.0,1800.0,-3.197158082,3.197158082,12.0,2010.0,2013.0,FL,2015.0,6,5,After 2012,3.0,3,82030,4
862,8933,36500.0,43000.0,-6500.0,6500.0,-15.11627907,15.11627907,12.0,2010.0,2013.0,FL,2015.0,6,5,After 2012,3.0,3,82035,4
863,8934,50500.0,53800.0,-3300.0,3300.0,-6.133828996,6.133828996,12.0,2010.0,2012.0,FL,2014.0,6,5,2008-2012,2.0,2,82040,4
864,8935,173372.0,197400.0,-24028.0,24028.0,-12.17223911,12.17223911,12.0,2010.0,2010.0,FL,2012.0,5,5,2008-2012,0.0,0,82040,5
865,8936,47500.0,53500.0,-6000.0,6000.0,-11.21495327,11.21495327,12.0,2010.0,2013.0,FL,2015.0,6,5,After 2012,3.0,3,82131,3
866,8937,181062.0,196600.0,-15538.0,15538.0,-7.90335707,7.90335707,12.0,2010.0,2013.0,FL,2015.0,6,5,After 2012,3.0,3,82131,4
867,8938,28500.0,44100.0,-15600.0,15600.0,-35.37414966,35.37414966,12.0,2010.0,2014.0,FL,2016.0,6,5,After 2012,4.0,4,82131,5
868,8939,41500.0,42000.0,-500.0,500.0,-1.19047619,1.19047619,12.0,2010.0,2015.0,FL,2017.0,6,5,After 2012,5.0,5,82154,3
869,8940,25500.0,25000.0,500.0,500.0,2.0,2.0,12.0,2010.0,2013.0,FL,2015.0,6,5,After 2012,3.0,3,82249,1
870,8941,11900.0,16200.0,-4300.0,4300.0,-26.54320988,26.54320988,12.0,2010.0,2014.0,FL,2016.0,6,5,After 2012,4.0,4,82275,4
871,8942,5100.0,4200.0,900.0,900.0,21.42857143,21.42857143,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,82277,3
872,8943,38500.0,41600.0,-3100.0,3100.0,-7.451923077000001,7.451923077000001,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,82298,3
873,8944,37500.0,38000.0,-500.0,500.0,-1.315789474,1.315789474,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,82298,4
874,8945,221000.0,230500.0,-9500.0,9500.0,-4.121475053999999,4.121475053999999,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82315,3
875,8946,204150.0,209700.0,-5550.0,5550.0,-2.646638054,2.646638054,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82315,4
876,8947,15500.0,15400.0,100.0,100.0,0.649350649,0.649350649,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82315,5
877,8948,18000.0,13700.0,4300.0,4300.0,31.38686131,31.38686131,3.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82485,5
878,8949,13500.0,14200.0,-700.0,700.0,-4.929577465,4.929577465,3.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82505,3
879,8950,14000.0,17900.0,-3900.0,3900.0,-21.787709500000002,21.787709500000002,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82506,3
880,89505,22970.0,15230.0,7740.0,7740.0,50.82074852,50.82074852,1.0,2010.0,2012.0,OH,2012.0,5,5,2008-2012,2.0,2,82507,3
881,8951,46000.0,51300.0,-5300.0,5300.0,-10.33138402,10.33138402,1.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82606,3
882,8952,16000.0,18500.0,-2500.0,2500.0,-13.51351351,13.51351351,1.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82625,1
883,8953,17000.0,20100.0,-3100.0,3100.0,-15.42288557,15.42288557,1.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82632,3
884,8954,31500.0,37000.0,-5500.0,5500.0,-14.86486486,14.86486486,1.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82632,4
885,8955,43000.0,43500.0,-500.0,500.0,-1.1494252870000001,1.1494252870000001,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82689,4
886,8956,2321.0,3100.0,-779.0,779.0,-25.12903226,25.12903226,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,82689,5
887,8957,2321.0,14000.0,-11679.0,11679.0,-83.42142857,83.42142857,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,82757,3
888,8958,47000.0,45800.0,1200.0,1200.0,2.620087336,2.620087336,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82771,3
889,8959,11000.0,12000.0,-1000.0,1000.0,-8.333333332999999,8.333333332999999,1.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82772,4
890,8960,24000.0,25200.0,-1200.0,1200.0,-4.7619047619999995,4.7619047619999995,1.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82773,3
891,8961,9800.0,12200.0,-2400.0,2400.0,-19.67213115,19.67213115,1.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82773,4
892,8962,29000.0,35800.0,-6800.0,6800.0,-18.99441341,18.99441341,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82774,4
893,8963,30000.0,36700.0,-6700.0,6700.0,-18.25613079,18.25613079,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,82812,5
894,8964,56500.0,54300.0,2200.0,2200.0,4.051565378,4.051565378,12.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82824,3
895,8965,43000.0,51400.0,-8400.0,8400.0,-16.34241245,16.34241245,12.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,82826,5
896,8966,7300.0,9000.0,-1700.0,1700.0,-18.88888889,18.88888889,1.0,2011.0,2012.0,FL,2014.0,6,5,2008-2012,1.0,1,82838,5
897,8967,16800.0,20500.0,-3700.0,3700.0,-18.04878049,18.04878049,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,82961,1
898,8968,21500.0,29500.0,-8000.0,8000.0,-27.11864407,27.11864407,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,83044,1
899,8969,14400.0,11800.0,2600.0,2600.0,22.03389831,22.03389831,1.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,83079,3
900,8970,16900.0,13000.0,3900.0,3900.0,30.0,30.0,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,83138,3
901,8971,40500.0,41500.0,-1000.0,1000.0,-2.4096385540000003,2.4096385540000003,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,83203,4
902,8972,52000.0,60500.0,-8500.0,8500.0,-14.04958678,14.04958678,1.0,2011.0,2014.0,FL,2016.0,6,5,After 2012,3.0,3,83239,1
903,8973,32500.0,30700.0,1800.0,1800.0,5.863192182000001,5.863192182000001,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,83245,1
904,8974,10000.0,11000.0,-1000.0,1000.0,-9.090909091,9.090909091,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,83273,1
905,8975,5299.0,8100.0,-2801.0,2801.0,-34.58024691,34.58024691,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,83301,1
906,8976,3300.0,6400.0,-3100.0,3100.0,-48.4375,48.4375,12.0,2011.0,2015.0,FL,2017.0,6,5,After 2012,4.0,4,83310,4
907,8977,50500.0,53600.0,-3100.0,3100.0,-5.78358209,5.78358209,2.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83359,4
908,8978,23500.0,26700.0,-3200.0,3200.0,-11.98501873,11.98501873,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83388,1
909,8979,32500.0,33200.0,-700.0,700.0,-2.108433735,2.108433735,1.0,2012.0,2014.0,FL,2016.0,6,5,After 2012,2.0,2,83406,5
910,8980,10000.0,10800.0,-800.0,800.0,-7.407407407000001,7.407407407000001,1.0,2012.0,2014.0,FL,2016.0,6,5,After 2012,2.0,2,83410,6
911,8981,34500.0,30900.0,3600.0,3600.0,11.65048544,11.65048544,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83414,5
912,8982,14500.0,16700.0,-2200.0,2200.0,-13.17365269,13.17365269,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83415,5
913,8983,13500.0,16100.0,-2600.0,2600.0,-16.14906832,16.14906832,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83417,3
914,8984,16500.0,16300.0,200.0,200.0,1.226993865,1.226993865,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83418,5
915,8985,14500.0,15800.0,-1300.0,1300.0,-8.227848101000001,8.227848101000001,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83426,4
916,8986,30500.0,32200.0,-1700.0,1700.0,-5.279503106,5.279503106,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83443,5
917,8987,51000.0,48600.0,2400.0,2400.0,4.938271605,4.938271605,12.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83444,5
918,8988,29000.0,35300.0,-6300.0,6300.0,-17.8470255,17.8470255,12.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83445,3
919,8989,3600.0,6700.0,-3100.0,3100.0,-46.26865672,46.26865672,1.0,2012.0,2014.0,FL,2016.0,6,5,After 2012,2.0,2,83446,3
920,8990,9000.0,10500.0,-1500.0,1500.0,-14.28571429,14.28571429,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83449,1
921,8991,9000.0,14500.0,-5500.0,5500.0,-37.93103448,37.93103448,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83456,4
922,8992,19100.0,30300.0,-11200.0,11200.0,-36.96369637,36.96369637,1.0,2012.0,2013.0,FL,2015.0,6,5,After 2012,1.0,1,83481,3
923,8993,75000.0,72200.0,2800.0,2800.0,3.8781163430000003,3.8781163430000003,12.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83489,1
924,8994,59000.0,57900.0,1100.0,1100.0,1.8998272880000002,1.8998272880000002,1.0,2012.0,2015.0,FL,2017.0,6,5,After 2012,3.0,3,83500,1
925,8995,57500.0,57700.0,-200.0,200.0,-0.346620451,0.346620451,2.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83540,5
926,8996,221000.0,231000.0,-10000.0,10000.0,-4.329004329,4.329004329,12.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83548,3
927,8997,204150.0,210000.0,-5850.0,5850.0,-2.785714286,2.785714286,12.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83555,3
928,8998,54500.0,52800.0,1700.0,1700.0,3.21969697,3.21969697,6.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83560,4
929,8999,28000.0,33200.0,-5200.0,5200.0,-15.6626506,15.6626506,6.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83571,3
930,9000,13000.0,12200.0,800.0,800.0,6.557377048999999,6.557377048999999,1.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83620,1
931,9001,7300.0,14800.0,-7500.0,7500.0,-50.67567568,50.67567568,2.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83621,4
932,9002,9600.0,11200.0,-1600.0,1600.0,-14.28571429,14.28571429,2.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83652,5
933,9003,7100.0,9300.0,-2200.0,2200.0,-23.65591398,23.65591398,3.0,2013.0,2015.0,FL,2017.0,6,5,After 2012,2.0,2,83653,3
934,9004,45693.0,45400.0,293.0,293.0,0.645374449,0.645374449,2.0,2014.0,2015.0,FL,2017.0,6,5,After 2012,1.0,1,83655,3
935,9005,5400.0,5700.0,-300.0,300.0,-5.263157895,5.263157895,12.0,2014.0,2014.0,FL,2016.0,6,5,After 2012,0.0,0,83663,1
936,9006,22500.0,21900.0,600.0,600.0,2.7397260269999997,2.7397260269999997,1.0,2014.0,2015.0,FL,2017.0,6,5,After 2012,1.0,1,83667,4
937,90357,4060.0,3560.0,500.0,500.0,14.04494382,14.04494382,1.0,2011.0,2013.0,OH,2013.0,6,5,After 2012,2.0,2,83667,5
938,90423,9740.0,11000.0,-1260.0,1260.0,-11.45454545,11.45454545,12.0,2012.0,2013.0,OH,2013.0,6,5,After 2012,1.0,1,83709,5
939,90434,11685.0,14340.8325,-2655.8325,2655.8325,-18.51937466,18.51937466,1.0,2011.0,2013.0,OH,2012.0,5,5,After 2012,2.0,2,83827,5
940,90540,2730.0,2600.0,130.0,130.0,5.0,5.0,12.0,2013.0,2014.0,OH,2014.0,6,5,After 2012,1.0,1,83883,1
941,91451,2439.0,2808.33,-369.33,369.33,-13.15123223,13.15123223,12.0,2012.0,2014.0,OH,2015.0,6,5,After 2012,2.0,2,83883,4
942,91527,10641.0,11000.0,-359.0,359.0,-3.263636364,3.263636364,12.0,2012.0,2013.0,OH,2013.0,6,5,After 2012,1.0,1,83901,1
943,91588,46120.0,49580.0,-3460.0,3460.0,-6.9786204110000005,6.9786204110000005,1.0,2011.0,2012.0,OH,2012.0,5,5,2008-2012,1.0,1,83907,6
944,92406,530.0,1700.0,-1170.0,1170.0,-68.82352941,68.82352941,12.0,2012.0,2014.0,OH,2014.0,6,5,After 2012,2.0,2,83923,5
945,92917,12400.0,13000.0,-600.0,600.0,-4.615384615,4.615384615,12.0,2012.0,2014.0,OH,2014.0,6,5,After 2012,2.0,2,83964,1
946,94893,488.0,656.67,-168.67,168.67,-25.68565642,25.68565642,12.0,2012.0,2014.0,OH,2015.0,6,5,After 2012,2.0,2,83965,1
947,95064,32846.0,33825.0,-979.0,979.0,-2.894308943,2.894308943,12.0,2013.0,2014.0,OH,2015.0,6,5,After 2012,1.0,1,84096,1
948,95132,70105.0,123500.0,-53395.0,53395.0,-43.23481781,43.23481781,12.0,2012.0,2013.0,OH,2013.0,6,5,After 2012,1.0,1,84280,3
949,97207,5850.0,6700.0,-850.0,850.0,-12.68656716,12.68656716,12.0,2013.0,2014.0,OH,2014.0,6,5,After 2012,1.0,1,84280,5
950,DEIS TH 610/TH 252,48791.66667,29791.66667,19000.0,19000.0,63.77622378,63.77622378,12.0,1981.0,2000.0,MN,2000.0,3,2,1991-2000,19.0,6,84353,4
951,DK1,92953.0,94216.66667,-1263.666667,1263.666667,-1.341234743,1.341234743,,2003.0,2010.0,DK,2010.0,5,5,2008-2012,7.0,6,84425,1
952,DK10,18800.0,20596.955,-1796.955,1796.955,-8.724372122,8.724372122,,1998.0,2010.0,DK,2007.0,4,3,2008-2012,12.0,6,84435,4
953,DK11,15300.0,15696.955,-396.955,396.955,-2.5288662669999997,2.5288662669999997,,1998.0,2010.0,DK,2007.0,4,3,2008-2012,12.0,6,84483,1
954,DK12,16202.5,15500.0,702.5,702.5,4.532258065,4.532258065,,1998.0,2010.0,DK,2010.0,5,3,2008-2012,12.0,6,84497,1
955,DK13,10757.28571,8932.486429,1824.799286,1824.799286,20.42879438,20.42879438,,1994.0,1996.0,DK,1999.857143,3,3,1991-2000,2.0,2,84506,1
956,DK14,9033.333333,13673.771669999998,-4640.438333,4640.438333,-33.93678384,33.93678384,,1992.0,1996.0,DK,2003.0,4,3,1991-2000,4.0,4,84521,3
957,DK15,14933.333330000001,14541.453330000002,391.88,391.88,2.694916327,2.694916327,,1992.0,1996.0,DK,2004.0,4,3,1991-2000,4.0,4,84521,4
958,DK16,15600.0,15896.955,-296.955,296.955,-1.8679992490000001,1.8679992490000001,,1998.0,2010.0,DK,2007.0,4,3,2008-2012,12.0,6,84521,5
959,DK17,5245.5,3788.915833,1456.584167,1456.584167,38.44329699,38.44329699,,1994.0,1996.0,DK,2001.5,3,3,1991-2000,2.0,2,84521,6
960,DK18,18487.14286,18434.51643,52.62642857,52.62642857,0.285477673,0.285477673,,2000.0,2004.0,DK,2009.857143,5,3,2002-2008,4.0,4,84527,4
961,DK19,11105.2,9174.925,1930.275,1930.275,21.038591600000004,21.038591600000004,,1990.0,2010.0,DK,2005.0,4,2,2008-2012,20.0,6,84555,3
962,DK2,71243.92308,73753.84615,-2509.923077,2509.923077,-3.403108052,3.403108052,,2002.0,2010.0,DK,2010.0,5,5,2008-2012,8.0,6,84556,3
963,DK20,11454.33333,11208.71583,245.6175,245.6175,2.1913081180000002,2.1913081180000002,,1990.0,2010.0,DK,2002.1666670000002,4,2,2008-2012,20.0,6,84557,1
964,DK21,7468.791667,5678.256458,1790.5352079999998,1790.5352079999998,31.53318667,31.53318667,,1989.0,1996.0,DK,1999.2083329999998,3,2,1991-2000,7.0,6,84557,3
965,DK22,4661.2,3528.7290000000003,1132.471,1132.471,32.092886699999994,32.092886699999994,,1985.0,1988.0,DK,1996.6,3,2,Before 1990,3.0,3,84604,5
966,DK23,37677.25,39013.515,-1336.265,1336.265,-3.425133572,3.425133572,,1993.0,1997.0,DK,1998.0,3,3,1991-2000,4.0,4,84629,1
967,DK24,4325.0,4062.5,262.5,262.5,6.461538462,6.461538462,,1985.0,1993.0,DK,1993.0,3,2,1991-2000,8.0,6,84699,1
968,DK25,8445.454545,8363.636364,81.81818182,81.81818182,0.97826087,0.97826087,,1980.0,1992.0,DK,1992.0,3,1,1991-2000,12.0,6,84699,3
969,DK26,9615.857143000001,6133.646429,3482.2107140000003,3482.2107140000003,56.77227657,56.77227657,,1994.0,1996.0,DK,2001.0,3,3,1991-2000,2.0,2,84699,5
970,DK27,4029.0,6066.666667,-2037.6666670000002,2037.6666670000002,-33.58791209,33.58791209,,1997.0,2010.0,DK,2010.0,5,3,2008-2012,13.0,6,84700,1
971,DK28,5666.666667,4569.7116670000005,1096.955,1096.955,24.00490622,24.00490622,,1979.0,1985.0,DK,1988.0,1,1,Before 1990,6.0,6,84700,5
972,DK29,7750.0,5302.03,2447.97,2447.97,46.17042906,46.17042906,,1963.0,1968.0,DK,1970.0,1,1,Before 1990,5.0,5,84749,6
973,DK3,15100.0,14373.4775,726.5225,726.5225,5.054604914,5.054604914,,2002.0,2010.0,DK,2008.5,5,5,2008-2012,8.0,6,84750,3
974,DK30,20933.33333,17906.09,3027.243333,3027.243333,16.90622204,16.90622204,,1963.0,1968.0,DK,1974.0,1,1,Before 1990,5.0,5,84778,5
975,DK31,22319.0,21098.985,1220.015,1220.015,5.782339767000001,5.782339767000001,,1963.0,1980.0,DK,1979.0,1,1,Before 1990,17.0,6,84964,4
976,DK32,29547.0,30598.985,-1051.985,1051.985,-3.437973514,3.437973514,,1963.0,1980.0,DK,1979.0,1,1,Before 1990,17.0,6,85052,3
977,DK4,11915.38462,11574.815,340.5696154,340.5696154,2.9423331210000003,2.9423331210000003,,1997.0,2010.0,DK,2007.923077,4,3,2008-2012,13.0,6,85114,1
978,DK45,6400.0,6254.06,145.94,145.94,2.333524143,2.333524143,,1980.0,1981.0,DK,1985.0,1,1,Before 1990,1.0,1,85121,4
979,DK46,12800.0,12503.045,296.955,296.955,2.375061435,2.375061435,,1980.0,1981.0,DK,1984.0,1,1,Before 1990,1.0,1,85162,1
980,DK47,6306.0,5402.03,903.97,903.97,16.73389448,16.73389448,,1980.0,1981.0,DK,1983.0,1,1,Before 1990,1.0,1,85162,3
981,DK48,7300.0,5559.135,1740.865,1740.865,31.31539349,31.31539349,,1981.0,1984.0,DK,1993.0,3,2,Before 1990,3.0,3,85162,4
982,DK49,3660.0,2317.255,1342.745,1342.745,57.94550017,57.94550017,,1981.0,1984.0,DK,2001.0,3,2,Before 1990,3.0,3,85162,5
983,DK5,8400.0,9648.985,-1248.985,1248.985,-12.94421123,12.94421123,,1997.0,2010.0,DK,2009.0,5,3,2008-2012,13.0,6,85200,5
984,DK50,6200.0,7006.09,-806.09,806.09,-11.50556159,11.50556159,,1980.0,1981.0,DK,1987.0,1,1,Before 1990,1.0,1,85201,3
985,DK51,2700.0,1304.06,1395.94,1395.94,107.0456881,107.0456881,,1981.0,1984.0,DK,1988.0,1,2,Before 1990,3.0,3,85206,1
986,DK52,7697.5,5616.24,2081.26,2081.26,37.05788926,37.05788926,,1980.0,1981.0,DK,1997.0,3,1,Before 1990,1.0,1,85206,3
987,DK53,15395.0,11217.255,4177.745,4177.745,37.24391574,37.24391574,,1980.0,1981.0,DK,1998.0,3,1,Before 1990,1.0,1,85220,1
988,DK54,14731.0,10013.195,4717.805,4717.805,47.115880600000004,47.115880600000004,,1980.0,1981.0,DK,1994.0,3,1,Before 1990,1.0,1,85240,1
989,DK55,13458.0,7014.21,6443.79,6443.79,91.86765152,91.86765152,,1980.0,1981.0,DK,1995.0,3,1,Before 1990,1.0,1,85276,1
990,DK56,24430.5,15012.18,9418.32,9418.32,62.73785686,62.73785686,,1981.0,1981.0,DK,1993.0,3,2,Before 1990,0.0,0,85296,3
991,DK57,4350.0,3505.075,844.925,844.925,24.10576093,24.10576093,,1980.0,1981.0,DK,1986.0,1,1,Before 1990,1.0,1,85331,6
992,DK58,3900.0,5406.09,-1506.09,1506.09,-27.85913664,27.85913664,,1980.0,1981.0,DK,1987.0,1,1,Before 1990,1.0,1,85347,1
993,DK59,8000.0,6004.06,1995.94,1995.94,33.24317212,33.24317212,,1980.0,1981.0,DK,1985.0,1,1,Before 1990,1.0,1,85894,5
994,DK6,8824.75,6035.40375,2789.34625,2789.34625,46.21639853,46.21639853,,1995.0,1996.0,DK,2006.25,4,3,1991-2000,1.0,1,86215,1
995,DK60,2100.0,2003.045,96.955,96.955,4.840380521,4.840380521,,1980.0,1981.0,DK,1984.0,1,1,Before 1990,1.0,1,86254,4
996,DK61,3310.0,2003.045,1306.955,1306.955,65.2484093,65.2484093,,1980.0,1981.0,DK,1984.0,1,1,Before 1990,1.0,1,86367,3
997,DK62,3400.0,4005.075,-605.075,605.075,-15.107707099999999,15.107707099999999,,1980.0,1981.0,DK,1986.0,1,1,Before 1990,1.0,1,86369,3
998,DK63,24600.0,20007.105,4592.895,4592.895,22.95631977,22.95631977,,1980.0,1981.0,DK,1988.0,1,1,Before 1990,1.0,1,86369,4
999,DK64,12200.0,8013.195,4186.805,4186.805,52.248884499999996,52.248884499999996,,1981.0,1984.0,DK,1997.0,3,2,Before 1990,3.0,3,86653,1
1000,DK65,3800.0,3003.045,796.955,796.955,26.53823036,26.53823036,,1980.0,1981.0,DK,1984.0,1,1,Before 1990,1.0,1,86653,3
